timestamp	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	uc1	uc2	uc3	uc4	temp1	temp2	temp3	temp4
2026.04.20 10:21:11,908014	1.930110	1.972834	1.918112	1.900420	2.125928	2.076879	2.020767	2.174277	2.017320	2.128131	2.174391	2.214089	2.209487	2.273142	2.188075	2.106564	2.291855	2.311620	2.215090	2.264778	2.000928	2.056322	2.187652	2.240702	2.002278	2.008771	1.927161	1.929202	1.641673	1.646074	1.638987	1.754521	1.359616	1.407839	1.473209	1.440776	2.229021	2.175449	2.170010	2.245381	2.128119	2.122536	2.314860	1.985399	1.993782	2.112573	2.098961	2.348013	2.298834	2.211731	2.056594	2.260139	2.225414	2.493223	2.065516	1.881228	1.761320	1.906116	1.887319	1.970276	1.794122	1.589127	1.539471	1.489714	1.528933	1.761394	1.691963	1.731588	1.706197	1.685102	1.690151	1.619595	-0.021637	0.586224	-0.020993	0.589765	65.363805	67.594695	70.412375	72.524238
2026.04.20 10:21:11,908105	1.936736	1.980830	1.929261	1.911977	2.138454	2.086406	2.029654	2.185425	2.026552	2.134400	2.172364	2.210260	2.220504	2.282403	2.161633	2.079064	2.297167	2.316973	2.165182	2.219799	2.005303	2.059486	2.120586	2.187832	2.001328	2.018314	1.858997	1.883464	1.640148	1.648610	1.606503	1.733108	1.355997	1.407640	1.450227	1.422628	2.218549	2.157437	2.161445	2.224620	2.105562	2.101961	2.293190	1.968090	1.977633	2.084755	2.077904	2.330763	2.287536	2.200939	2.053058	2.283559	2.231180	2.490523	2.057631	1.878451	1.755910	1.973040	1.928757	1.983007	1.788856	1.583713	1.530892	1.514717	1.549102	1.773560	1.687054	1.732528	1.698834	1.719726	1.721602	1.633121	-0.021637	0.586546	-0.020993	0.587834	65.363805	67.672152	70.362670	72.453127
2026.04.20 10:21:11,908196	1.943984	1.988004	1.938281	1.922263	2.145783	2.094578	2.042043	2.196931	2.037671	2.146338	2.185041	2.225101	2.229758	2.287517	2.174329	2.088955	2.309662	2.320328	2.161490	2.214666	2.007924	2.059173	2.088002	2.151267	2.003258	2.020174	1.804206	1.834048	1.638030	1.650131	1.580603	1.714599	1.355208	1.412386	1.416215	1.405359	2.214875	2.157025	2.155265	2.201057	2.089406	2.091876	2.286741	1.959788	1.972352	2.060054	2.056185	2.309920	2.267250	2.181424	2.035556	2.215994	2.199844	2.468559	2.042288	1.868366	1.761015	1.980153	1.957056	1.980363	1.779852	1.580090	1.525752	1.542210	1.568275	1.780183	1.681421	1.723972	1.688566	1.740641	1.735489	1.648815	-0.021315	0.585258	-0.022925	0.585902	65.437146	67.697971	70.337817	72.405720
2026.04.20 10:21:11,908287	1.954045	1.994658	1.962084	1.936227	2.155164	2.096281	2.056749	2.207035	2.043554	2.150116	2.199916	2.238513	2.239375	2.296239	2.186584	2.101696	2.321666	2.339142	2.179547	2.232061	2.017821	2.071764	2.104543	2.163669	2.011482	2.026444	1.794166	1.825978	1.641727	1.654598	1.571587	1.709006	1.358803	1.417626	1.393592	1.391080	2.208925	2.154988	2.154218	2.182038	2.080252	2.079642	2.280245	1.951431	1.965690	2.039105	2.039474	2.294751	2.260118	2.170568	2.023151	2.168433	2.177804	2.445570	2.028856	1.860503	1.756696	1.911026	1.899879	1.951504	1.762803	1.571318	1.525207	1.524799	1.562016	1.778612	1.675147	1.720356	1.682709	1.769183	1.754840	1.661032	-0.021959	0.586546	-0.024213	0.585258	65.437146	67.697971	70.138996	72.263498
2026.04.20 10:21:11,908378	1.959606	1.996383	1.982136	1.950020	2.163532	2.105901	2.081646	2.226199	2.055524	2.158298	2.245153	2.265561	2.251854	2.302951	2.219683	2.121120	2.332885	2.347927	2.192459	2.244401	2.029578	2.082408	2.116281	2.180123	2.026286	2.036084	1.807709	1.834286	1.651255	1.660167	1.579352	1.716677	1.365305	1.421819	1.390264	1.387232	2.219510	2.157829	2.160278	2.180284	2.070867	2.080945	2.278567	1.954342	1.966413	2.019688	2.023466	2.285115	2.254661	2.163712	2.021780	2.112910	2.159680	2.431129	2.022892	1.857262	1.754551	1.863027	1.869595	1.933762	1.754807	1.564330	1.518273	1.489010	1.531311	1.751257	1.657602	1.710575	1.678414	1.733971	1.732623	1.645711	-0.021315	0.586868	-0.023569	0.585258	65.388252	67.672152	70.064439	72.239795
2026.04.20 10:21:11,908468	1.953886	1.992119	1.994709	1.959804	2.164794	2.105895	2.100694	2.239799	2.061449	2.163367	2.312462	2.309988	2.261419	2.308771	2.287570	2.170542	2.339642	2.343394	2.243851	2.283399	2.033290	2.078532	2.148248	2.193467	2.030729	2.040368	1.818937	1.843988	1.660516	1.669028	1.586511	1.725418	1.368642	1.429319	1.399115	1.401146	2.228752	2.168559	2.165023	2.184425	2.079576	2.088136	2.288548	1.958747	1.968634	2.010871	2.021758	2.284133	2.256131	2.159953	2.019380	2.058380	2.142525	2.423758	2.019530	1.855074	1.758708	1.799722	1.828545	1.915698	1.751209	1.565734	1.521832	1.461686	1.512319	1.737463	1.652220	1.703923	1.671721	1.704568	1.707510	1.623880	-0.021637	0.587190	-0.022281	0.587834	65.461593	67.723790	69.989881	72.144980
2026.04.20 10:21:11,908559	1.951009	1.994035	2.007768	1.963549	2.158932	2.100457	2.110753	2.244747	2.061977	2.164746	2.361595	2.342858	2.261390	2.306746	2.351673	2.222228	2.345489	2.350967	2.317688	2.346270	2.043015	2.082013	2.214100	2.249691	2.038010	2.041913	1.864291	1.869842	1.667861	1.668494	1.602233	1.739687	1.377453	1.434369	1.407541	1.407623	2.239590	2.176736	2.176043	2.197313	2.090760	2.095790	2.303113	1.965389	1.981568	2.022672	2.028115	2.294657	2.270472	2.168003	2.022690	2.034289	2.139384	2.425281	2.025756	1.854971	1.767627	1.737037	1.785627	1.900383	1.751628	1.560894	1.526210	1.427809	1.485320	1.721625	1.646866	1.703286	1.675516	1.670751	1.681776	1.610099	-0.021315	0.587512	-0.020993	0.590087	65.388252	67.646333	70.064439	72.263498
2026.04.20 10:21:11,908650	1.935169	1.980221	1.980340	1.950485	2.149884	2.100368	2.112253	2.245531	2.059307	2.165014	2.415063	2.378320	2.255404	2.302018	2.410276	2.258239	2.339590	2.341665	2.370720	2.388543	2.041170	2.075895	2.285291	2.307335	2.035166	2.039582	1.934621	1.917972	1.673345	1.670605	1.636921	1.758732	1.381434	1.430895	1.434386	1.422658	2.254132	2.184823	2.182782	2.211131	2.103417	2.109495	2.311048	1.978096	1.986403	2.033516	2.040597	2.306924	2.279387	2.178744	2.033786	2.051812	2.149475	2.436647	2.036797	1.861091	1.768710	1.723491	1.763667	1.902644	1.754668	1.566637	1.528403	1.406564	1.468532	1.709784	1.649886	1.702219	1.686634	1.638163	1.656181	1.590149	-0.020993	0.588155	-0.019383	0.591375	65.388252	67.672152	70.163849	72.358313
2026.04.20 10:21:11,908741	1.925688	1.973671	1.960678	1.929175	2.134952	2.084615	2.083628	2.220042	2.041116	2.151041	2.380866	2.359739	2.248921	2.295988	2.437117	2.292896	2.336326	2.337122	2.431179	2.433493	2.035976	2.066384	2.342435	2.349357	2.031905	2.031406	1.990956	1.963031	1.672605	1.669861	1.667040	1.781903	1.385358	1.427871	1.470576	1.443115	2.257977	2.193537	2.190690	2.232268	2.121270	2.121275	2.324114	1.986515	1.992685	2.049083	2.051526	2.320746	2.288842	2.188296	2.042141	2.062424	2.162077	2.448544	2.045092	1.868707	1.778949	1.736483	1.775832	1.915081	1.763226	1.573221	1.534491	1.409490	1.466648	1.711116	1.655247	1.702241	1.687759	1.619171	1.639308	1.584500	-0.021959	0.587512	-0.019383	0.592663	65.363805	67.697971	70.337817	72.453127
2026.04.20 10:21:11,908832	1.922674	1.964514	1.941254	1.914621	2.127289	2.080364	2.059806	2.201606	2.029000	2.138954	2.323483	2.317966	2.228848	2.281795	2.360943	2.239418	2.321150	2.327287	2.393363	2.420058	2.025321	2.069155	2.377064	2.393525	2.026265	2.021789	2.058604	2.009582	1.665397	1.658537	1.689632	1.792885	1.378875	1.423191	1.495190	1.459414	2.262208	2.198547	2.195838	2.255333	2.129302	2.136473	2.332559	1.990413	1.996182	2.073356	2.071565	2.336365	2.300273	2.197543	2.046998	2.092817	2.176025	2.461960	2.052984	1.874614	1.776970	1.740211	1.777590	1.919034	1.772696	1.580186	1.539147	1.416227	1.475703	1.721692	1.665662	1.710831	1.694731	1.624414	1.644005	1.582060	-0.021315	0.587512	-0.019061	0.592341	65.314912	67.620514	70.462080	72.595349
2026.04.20 10:21:11,908923	1.919541	1.965199	1.922577	1.901789	2.122853	2.076366	2.040162	2.186049	2.022640	2.130921	2.273301	2.281429	2.220633	2.275681	2.309997	2.196812	2.305548	2.315345	2.328982	2.361317	2.017510	2.056152	2.302362	2.335394	2.017268	2.020236	2.035211	2.011911	1.660109	1.660540	1.703652	1.804849	1.380218	1.417002	1.520824	1.471253	2.256009	2.197800	2.185126	2.262284	2.140776	2.135222	2.334790	1.992827	1.999505	2.096594	2.087206	2.344159	2.305371	2.207855	2.056482	2.155440	2.201208	2.479292	2.060982	1.879286	1.773463	1.779338	1.800822	1.934477	1.782263	1.584331	1.542994	1.426041	1.481726	1.729390	1.676125	1.721156	1.701239	1.634065	1.652591	1.594513	-0.021637	0.587512	-0.018739	0.591697	65.363805	67.620514	70.511786	72.619053
2026.04.20 10:21:11,909014	1.922840	1.967995	1.913090	1.897544	2.121393	2.074488	2.023293	2.177076	2.016886	2.127265	2.215429	2.242956	2.213336	2.270859	2.243114	2.149316	2.298086	2.312443	2.274007	2.315209	2.005461	2.047757	2.247901	2.285408	1.999227	2.008321	1.970110	1.956426	1.647616	1.649948	1.662959	1.776579	1.365690	1.415124	1.511065	1.465417	2.245599	2.190544	2.180810	2.271922	2.143200	2.138670	2.326673	1.987886	1.994514	2.105708	2.094200	2.346883	2.302752	2.215972	2.055459	2.212208	2.217709	2.489144	2.066235	1.883222	1.769696	1.848224	1.845153	1.956735	1.786990	1.588730	1.539971	1.453402	1.502536	1.742275	1.676958	1.726904	1.704253	1.653314	1.666992	1.603318	-0.021637	0.587190	-0.020027	0.590087	65.363805	67.672152	70.561491	72.571645
2026.04.20 10:21:11,909105	1.931713	1.974887	1.914659	1.903364	2.126431	2.078665	2.020832	2.174797	2.018236	2.123999	2.171676	2.212035	2.211657	2.271237	2.182589	2.102958	2.295087	2.315298	2.208351	2.262114	2.002682	2.056829	2.183229	2.239065	2.000651	2.012641	1.918905	1.923166	1.641213	1.646077	1.638990	1.753654	1.358570	1.408779	1.472143	1.441699	2.227026	2.171525	2.168072	2.241406	2.123707	2.121676	2.309976	1.981114	1.992114	2.113070	2.099028	2.346202	2.299412	2.210114	2.053447	2.265914	2.226270	2.494189	2.067021	1.878141	1.762589	1.909406	1.889039	1.971747	1.790475	1.590038	1.538535	1.490103	1.530211	1.762327	1.681828	1.732568	1.701644	1.683353	1.690575	1.618908	-0.021959	0.585580	-0.020349	0.589121	65.412699	67.646333	70.387523	72.547942
2026.04.20 10:21:11,909196	1.939276	1.980960	1.932075	1.913503	2.137525	2.090162	2.032762	2.187104	2.026760	2.135034	2.172975	2.210486	2.218713	2.277016	2.161077	2.080553	2.299674	2.315301	2.161131	2.219378	2.000899	2.056293	2.115851	2.181555	1.999775	2.008874	1.854388	1.875332	1.637302	1.645008	1.604855	1.733906	1.352134	1.409208	1.444827	1.423181	2.216149	2.160775	2.160165	2.220784	2.106363	2.100721	2.293914	1.966977	1.978726	2.080741	2.073893	2.326692	2.282823	2.200980	2.051496	2.277861	2.228773	2.489191	2.059425	1.876075	1.752093	1.975736	1.934064	1.980959	1.786299	1.584679	1.530455	1.514725	1.551316	1.773077	1.684226	1.732095	1.696182	1.720930	1.719540	1.639526	-0.020993	0.586224	-0.021637	0.587190	65.437146	67.620514	70.412375	72.429424
2026.04.20 10:21:11,909287	1.943984	1.988955	1.938281	1.922263	2.148768	2.092450	2.041646	2.195174	2.036830	2.143400	2.185041	2.227615	2.230981	2.285903	2.173527	2.091040	2.310912	2.325786	2.162965	2.216803	2.009599	2.060022	2.090257	2.152994	2.003285	2.018111	1.799450	1.834950	1.636242	1.651079	1.577106	1.711619	1.350892	1.412476	1.417297	1.404952	2.212171	2.152442	2.152649	2.198487	2.086863	2.092895	2.283743	1.960668	1.970576	2.057121	2.052843	2.305654	2.268201	2.182259	2.034756	2.211894	2.194130	2.463042	2.039913	1.867972	1.758605	1.975743	1.951242	1.979466	1.779436	1.581610	1.524499	1.543592	1.571006	1.781752	1.678602	1.725751	1.685922	1.748924	1.736163	1.650082	-0.022281	0.585902	-0.022925	0.585580	65.437146	67.697971	70.337817	72.382016
2026.04.20 10:21:11,909377	1.954683	1.996248	1.962242	1.937318	2.156621	2.098581	2.056918	2.213368	2.042888	2.149875	2.201667	2.234512	2.240693	2.297146	2.185877	2.102622	2.320742	2.335691	2.178353	2.231974	2.020924	2.070236	2.105041	2.165563	2.014659	2.026143	1.796689	1.823947	1.643381	1.651747	1.563492	1.708805	1.354766	1.416993	1.394954	1.392449	2.214520	2.152620	2.152832	2.179650	2.073809	2.080833	2.282434	1.952472	1.967188	2.036337	2.035466	2.290674	2.258400	2.169077	2.026922	2.164923	2.175944	2.446692	2.029568	1.854441	1.750318	1.908340	1.897114	1.947921	1.764675	1.575470	1.522378	1.517709	1.559651	1.776467	1.672065	1.719120	1.686454	1.767412	1.755792	1.658610	-0.021315	0.585902	-0.023569	0.585580	65.412699	67.672152	70.188702	72.287202
2026.04.20 10:21:11,909468	1.958357	1.997985	1.985438	1.949726	2.161987	2.105218	2.081789	2.227683	2.055741	2.159349	2.251980	2.268272	2.249629	2.302757	2.222702	2.123026	2.336026	2.343112	2.197442	2.242077	2.032762	2.078415	2.116861	2.179512	2.026581	2.039292	1.808782	1.839431	1.653039	1.662749	1.580871	1.716173	1.365776	1.422305	1.393223	1.394207	2.222448	2.158553	2.158928	2.173813	2.071099	2.079642	2.280245	1.954950	1.965246	2.019832	2.025687	2.282900	2.256315	2.166811	2.019549	2.108982	2.157804	2.432235	2.021331	1.853586	1.756923	1.859682	1.868241	1.928428	1.755792	1.566687	1.517790	1.488107	1.528625	1.752201	1.658777	1.707264	1.678409	1.730702	1.730437	1.646280	-0.020993	0.586224	-0.023569	0.585580	65.437146	67.697971	70.089291	72.239795
2026.04.20 10:21:11,909559	1.953697	1.993367	1.994104	1.958703	2.162074	2.106579	2.100156	2.240952	2.058711	2.163575	2.317385	2.314827	2.260004	2.306980	2.290999	2.174510	2.339515	2.347465	2.249669	2.290097	2.034855	2.081820	2.153082	2.200711	2.027064	2.041874	1.821553	1.841141	1.658735	1.668217	1.588951	1.728103	1.372508	1.429772	1.403530	1.402592	2.232847	2.171401	2.167421	2.187812	2.078328	2.088930	2.287871	1.957260	1.970246	2.014078	2.021626	2.285874	2.258757	2.162281	2.017608	2.052052	2.142766	2.420812	2.023085	1.854765	1.764171	1.793759	1.826162	1.915838	1.752227	1.565725	1.520486	1.461678	1.510545	1.737946	1.654463	1.701051	1.673268	1.701187	1.703573	1.622623	-0.021637	0.587190	-0.021959	0.588155	65.412699	67.697971	69.940176	72.168684
2026.04.20 10:21:11,909650	1.950502	1.991630	2.008638	1.963055	2.158840	2.100793	2.112253	2.245531	2.060148	2.162076	2.363777	2.346463	2.261898	2.308039	2.360562	2.226090	2.349497	2.351649	2.321540	2.347831	2.039773	2.080844	2.221220	2.250186	2.034618	2.036125	1.868368	1.870443	1.666398	1.669719	1.604495	1.738707	1.379057	1.434505	1.410153	1.406750	2.242231	2.178711	2.178072	2.200335	2.091211	2.099299	2.303053	1.969738	1.978407	2.026812	2.030987	2.296968	2.271303	2.167470	2.024982	2.037460	2.141311	2.425151	2.026049	1.852545	1.764570	1.733198	1.779565	1.900221	1.751125	1.565246	1.523104	1.426973	1.485345	1.721154	1.651185	1.698483	1.678443	1.668730	1.675382	1.603997	-0.021637	0.587512	-0.020993	0.589765	65.388252	67.672152	70.188702	72.334609
2026.04.20 10:21:11,909741	1.935197	1.978348	1.980368	1.943065	2.147842	2.098328	2.109560	2.243429	2.059455	2.160968	2.419541	2.381006	2.256783	2.299761	2.414052	2.265491	2.341356	2.341344	2.376357	2.393774	2.042037	2.072529	2.291339	2.310390	2.036933	2.034172	1.940624	1.921949	1.670170	1.669788	1.636193	1.761410	1.384457	1.433008	1.437454	1.425748	2.253115	2.187432	2.184417	2.215822	2.103475	2.110065	2.312608	1.975947	1.987343	2.033987	2.039397	2.309354	2.279506	2.177190	2.034297	2.051102	2.151631	2.438617	2.033449	1.862486	1.767529	1.723946	1.764556	1.901269	1.755792	1.567678	1.529377	1.404472	1.465963	1.712335	1.648243	1.702344	1.682327	1.639370	1.653577	1.591411	-0.021637	0.588155	-0.020027	0.592019	65.388252	67.646333	70.163849	72.334609
2026.04.20 10:21:11,909832	1.922388	1.971351	1.957589	1.925506	2.134706	2.083940	2.079432	2.218473	2.040989	2.149242	2.374156	2.354628	2.244339	2.297927	2.434256	2.290301	2.335273	2.336899	2.432125	2.441392	2.037709	2.062626	2.348139	2.353308	2.031035	2.031824	1.994541	1.963031	1.670292	1.667213	1.667435	1.782338	1.386336	1.429387	1.472560	1.446609	2.261354	2.194681	2.188202	2.234968	2.118337	2.121905	2.326733	1.983098	1.995899	2.051701	2.055811	2.318969	2.290985	2.192704	2.038360	2.062235	2.163125	2.450186	2.044605	1.867813	1.782637	1.734454	1.776670	1.913654	1.762712	1.575135	1.533601	1.410356	1.465766	1.716528	1.654658	1.708850	1.689421	1.618627	1.642578	1.583356	-0.021637	0.588477	-0.018739	0.592663	65.363805	67.646333	70.337817	72.453127
2026.04.20 10:21:11,909923	1.918360	1.965465	1.941254	1.912758	2.127289	2.076958	2.059806	2.203803	2.032363	2.140633	2.317218	2.315031	2.225994	2.283409	2.356936	2.233996	2.315734	2.326867	2.384509	2.416212	2.026995	2.067035	2.373306	2.393956	2.026753	2.023930	2.062638	2.013144	1.666452	1.658667	1.692527	1.792151	1.378071	1.419836	1.495877	1.459106	2.261667	2.199056	2.191127	2.255848	2.135407	2.138002	2.331559	1.990853	1.996626	2.077967	2.069475	2.333045	2.300273	2.199213	2.047398	2.097328	2.178066	2.461960	2.053585	1.875168	1.779527	1.740715	1.779786	1.921043	1.778023	1.579397	1.539759	1.417245	1.475420	1.719904	1.665913	1.717138	1.697754	1.627369	1.647518	1.586297	-0.021637	0.588155	-0.019383	0.592663	65.314912	67.620514	70.462080	72.547942
2026.04.20 10:21:11,910014	1.919946	1.966548	1.920258	1.900783	2.120388	2.075607	2.035084	2.187465	2.022062	2.131610	2.268893	2.280886	2.222164	2.273582	2.304312	2.192952	2.303660	2.314701	2.322172	2.355961	2.015475	2.053667	2.299421	2.328558	2.015121	2.016921	2.028868	2.006235	1.660173	1.658841	1.700162	1.806657	1.376883	1.416082	1.521417	1.471848	2.254392	2.192712	2.180945	2.264862	2.143326	2.139307	2.331279	1.993257	1.999050	2.094907	2.089701	2.346992	2.306974	2.211366	2.057845	2.161760	2.198521	2.479945	2.065900	1.878892	1.775151	1.783851	1.802549	1.938334	1.783900	1.585373	1.540407	1.428715	1.482246	1.726038	1.673307	1.726787	1.703028	1.636358	1.657071	1.592916	-0.021637	0.587512	-0.019383	0.591053	65.388252	67.568875	70.511786	72.595349
2026.04.20 10:21:11,910105	1.921227	1.968289	1.912467	1.898764	2.122346	2.073733	2.022990	2.177178	2.017265	2.126815	2.209966	2.240023	2.212690	2.271063	2.240104	2.147804	2.294585	2.311013	2.269139	2.310751	2.004421	2.053496	2.243716	2.283541	2.006758	2.008891	1.965096	1.953919	1.645637	1.646315	1.660919	1.770406	1.362916	1.414279	1.503808	1.464596	2.246630	2.182854	2.180236	2.271356	2.141118	2.136582	2.324588	1.989133	1.991774	2.106052	2.094959	2.349168	2.300604	2.212020	2.054870	2.214074	2.217527	2.491237	2.066709	1.883663	1.766827	1.857986	1.851869	1.960987	1.790856	1.591837	1.538423	1.457951	1.504083	1.744989	1.687114	1.728700	1.704399	1.655083	1.667133	1.602882	-0.021315	0.586868	-0.020027	0.590409	65.412699	67.594695	70.462080	72.547942
2026.04.20 10:21:11,910196	1.928461	1.975467	1.921048	1.903932	2.128985	2.079512	2.022417	2.175671	2.017279	2.126397	2.172334	2.209811	2.213365	2.276537	2.181055	2.100551	2.294430	2.315894	2.204024	2.257194	2.004761	2.052137	2.177059	2.232510	2.002025	2.010597	1.913771	1.918890	1.638562	1.646617	1.635498	1.753302	1.358548	1.404714	1.473606	1.438181	2.225460	2.170562	2.164465	2.243007	2.123252	2.118671	2.307550	1.982055	1.994398	2.111877	2.099929	2.344379	2.298406	2.205468	2.054597	2.267500	2.224991	2.491829	2.063052	1.879403	1.760054	1.912933	1.889351	1.972633	1.793902	1.588937	1.537059	1.491700	1.530514	1.764631	1.687817	1.733218	1.701190	1.687797	1.691763	1.621290	-0.020993	0.586224	-0.020993	0.589121	65.388252	67.672152	70.536638	72.524238
2026.04.20 10:21:11,910286	1.942439	1.986486	1.931910	1.914257	2.138640	2.087438	2.033408	2.189130	2.030324	2.135240	2.173187	2.217413	2.219801	2.281337	2.161347	2.080397	2.297645	2.312836	2.160841	2.218123	2.006082	2.055191	2.112315	2.177865	2.001195	2.016941	1.848518	1.872336	1.633405	1.646604	1.603532	1.732876	1.354163	1.406756	1.442921	1.422760	2.217538	2.160051	2.158375	2.218007	2.101049	2.099478	2.294737	1.965490	1.978562	2.077253	2.072097	2.321327	2.280221	2.197885	2.050128	2.273196	2.225349	2.486251	2.055950	1.877356	1.756957	1.984258	1.935718	1.981359	1.786988	1.585788	1.529714	1.518337	1.551906	1.774227	1.687190	1.728257	1.694538	1.722579	1.721739	1.637828	-0.021637	0.586224	-0.022281	0.586868	65.388252	67.594695	70.312965	72.429424
2026.04.20 10:21:11,910377	1.945710	1.987351	1.942159	1.923484	2.150310	2.097388	2.043883	2.197200	2.036612	2.147385	2.188777	2.225740	2.230787	2.289758	2.175342	2.092079	2.312864	2.326493	2.165081	2.217505	2.011159	2.063304	2.090943	2.152023	2.005326	2.021754	1.798920	1.833470	1.637366	1.650838	1.578084	1.713125	1.352970	1.417658	1.412466	1.402586	2.214100	2.155283	2.155045	2.198278	2.085616	2.092161	2.284064	1.957861	1.971300	2.056145	2.051461	2.304554	2.268450	2.180832	2.030985	2.206812	2.196417	2.461939	2.040662	1.866875	1.758013	1.967880	1.946465	1.977342	1.778593	1.579376	1.529108	1.546783	1.570282	1.786850	1.679917	1.723132	1.684949	1.749605	1.739027	1.652502	-0.020993	0.586224	-0.023247	0.585902	65.388252	67.672152	70.288112	72.358313
2026.04.20 10:21:11,910468	1.955586	1.992864	1.965780	1.939124	2.156865	2.100532	2.058334	2.209227	2.047638	2.156709	2.205661	2.236707	2.241636	2.295641	2.189605	2.104438	2.322724	2.337688	2.181947	2.232731	2.023519	2.072865	2.106628	2.167808	2.018740	2.024216	1.796834	1.826292	1.643049	1.653205	1.566778	1.708068	1.361231	1.420641	1.391093	1.391561	2.215474	2.156062	2.154275	2.179524	2.072676	2.081734	2.276819	1.954131	1.967529	2.035815	2.037031	2.293400	2.261016	2.170516	2.023101	2.161821	2.173670	2.445510	2.027294	1.858617	1.748815	1.904836	1.895587	1.949502	1.765329	1.571760	1.522943	1.516094	1.555800	1.774140	1.667480	1.719801	1.682150	1.769178	1.756472	1.662172	-0.021315	0.586224	-0.023569	0.585258	65.412699	67.723790	70.163849	72.263498
